web	insectorder	insectfamily	insectgenus	insectspecies	plantfamily	plantgenus	plantspecies	interquant
Zhu2018		NA	Phycitinae	gen_phyBioLep01_sp_BioLep758	NA	Itea	chinensis	1
Zhu2018		NA	Targalla	silvicola	NA	Syzygium	hancei	1
Zhu2018		NA	Platyja	exequialis	NA	Syzygium	kwangtungense	1
Zhu2018		NA	Platyja	exequialis	NA	Fissistigma	oldhamii	1
Zhu2018		NA	Carea	unipunctata	NA	Syzygium	hancei	1
Zhu2018		NA	Calliteara	grotei	NA	Craibiodendron	stellatum	1
Zhu2018		NA	Parasa	consocia	NA	Craibiodendron	stellatum	1
Zhu2018		NA	Arna	bipunctapex_sp3	NA	Craibiodendron	stellatum	1
Zhu2018		NA	Dichromia	quinqualis	NA	Cryptocarya	concinna	1
Zhu2018		NA	Noctuidae	sp5	NA	Altingia	chinensis	1
Zhu2018		NA	Marumba	cristata	NA	Cryptocarya	concinna	1
Zhu2018		NA	Euproctis	uniformis_sp1	NA	Symplocos	wikstroemiifolia	1
Zhu2018		NA	Euproctis	uniformis_sp1	NA	Syzygium	kwangtungense	1
